8.69E-05
0.003084368
1.18E-07
0.468957072
4.19E-10
0
0.363207586
0.574329795
0
0.999988791
0
0.00335209
0.001540856
5.88E-04
0.787607721
0
0
2.31E-12
0.572501004
0.061947155
0.006556049
0.999633632
0
0.990611526
0.998653492
0.997651638
0.013300645
0.550800149
0.12605042
0.99935824
8.75E-11
0.805032782
0.035375277
0.999691981
0.019713205
0.987049264
0
4.09E-10
3.14E-08
0
0
1.90E-05
1.27E-10
0.695034649
4.34E-08
0.98885185
0
1.90E-05
0.138369484
1.60E-06
0.999862156
0.998447586
7.15E-13
0
0
0.006939709
0.964882969
0.370670898
0.999307688
2.00E-05
0.001175125
0.030466459
4.92E-05
0
0.298125469
0.002807506
3.57E-07
0
0.993480798
0.404669013
0.015747666
0.999932882
0.004833551
0
5.47E-04
1.68E-05
8.63E-07
2.99E-08
0
0.19961733
1.00E-10
0.068809759
0.010140102
0
0
0.001005457
0.770197373
1.40E-04
0
0.213219444
6.73E-05
0.999999761
0.218337626
0.131800688
0.717513237
0
0
0
0.649105922
0.005852019
